# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  154       6.085417873573e-10       1.450927704607e-13      -6.206991411135e-12       9.965900786146e-16       3.046647107648e-12       5.821441790432e-13      -3.665968595287e-15 
  155       6.128445479383e-10       1.442102211976e-13      -6.197976009393e-12       1.010804255913e-15       2.989976940935e-12       5.738794385757e-13      -3.603487146615e-15 
  156       6.171153385515e-10       1.432756941027e-13      -6.185551856511e-12       1.025148738826e-15       2.934581054811e-12       5.657152962313e-13      -3.539796173513e-15 
  157       6.213530360154e-10       1.422908793173e-13      -6.169685297476e-12       1.039623786382e-15       2.880456586545e-12       5.576566830013e-13      -3.475039905621e-15 
  158       6.255564908071e-10       1.412575774053e-13      -6.150344470753e-12       1.054229634164e-15       2.827596596078e-12       5.497083047818e-13      -3.409369367187e-15 
  159       6.297245265682e-10       1.401777010442e-13      -6.127499349189e-12       1.068966493830e-15       2.775989974354e-12       5.418746352440e-13      -3.342942474315e-15 
  160       6.338559396109e-10       1.390532767157e-13      -6.101121780920e-12       1.083834552638e-15       2.725621351653e-12       5.341599087052e-13      -3.275924132203e-15 
  161       6.379494984237e-10       1.378864463970e-13      -6.071185530277e-12       1.098833972959e-15       2.676471005922e-12       5.265681129988e-13      -3.208486332388e-15 
  162       6.420039431782e-10       1.366794692510e-13      -6.037666318687e-12       1.113964891804e-15       2.628514771107e-12       5.191029823456e-13      -3.140808249988e-15 
  163       6.460179852342e-10       1.354347233179e-13      -6.000541865582e-12       1.129227420342e-15       2.581723945485e-12       5.117679902239e-13      -3.073076340943e-15 
  164       6.499903066464e-10       1.341547072054e-13      -5.959791929302e-12       1.144621643421e-15       2.536065199996e-12       5.045663422400e-13      -3.005484439259e-15 
  165       6.539195596701e-10       1.328420417798e-13      -5.915398348001e-12       1.160147619089e-15       2.491500486576e-12       4.975009689994e-13      -2.938233854251e-15 
  166       6.578043662673e-10       1.314994718571e-13      -5.867345080550e-12       1.175805378111e-15       2.447986946489e-12       4.905745189770e-13      -2.871533467782e-15 
  167       6.616433176130e-10       1.301298678932e-13      -5.815618247445e-12       1.191594923495e-15       2.405476818653e-12       4.837893513874e-13      -2.805599831510e-15 
  168       6.654349736006e-10       1.287362276755e-13      -5.760206171709e-12       1.207516230011e-15       2.363917347984e-12       4.771475290563e-13      -2.740657264127e-15 
  169       6.691778623485e-10       1.273216780133e-13      -5.701099419800e-12       1.223569243708e-15       2.323250693714e-12       4.706508112903e-13      -2.676937948602e-15 
  170       6.728704797060e-10       1.258894764285e-13      -5.638290842513e-12       1.239753881439e-15       2.283413837734e-12       4.643006467479e-13      -2.614682029427e-15 
  171       6.765113878310e-10       1.244429134168e-13      -5.571774862494e-12       1.256070006239e-15       2.244351330412e-12       4.580977394988e-13      -2.554086238682e-15 
  172       6.800995211813e-10       1.229850065445e-13      -5.501545184466e-12       1.272517352174e-15       2.206054912574e-12       4.520407215245e-13      -2.495144763757e-15 
  173       6.836339052096e-10       1.215187839660e-13      -5.427596971572e-12       1.289095592275e-15       2.168527036971e-12       4.461273553522e-13      -2.437795235576e-15 
  174       6.871135594993e-10       1.200473828340e-13      -5.349927619133e-12       1.305804361548e-15       2.131768289172e-12       4.403549420990e-13      -2.381968893501e-15 
  175       6.905374976740e-10       1.185740505842e-13      -5.268536792475e-12       1.322643256388e-15       2.095777348267e-12       4.347203126005e-13      -2.327590472579e-15 
  176       6.939047273086e-10       1.171021462211e-13      -5.183426464764e-12       1.339611834006e-15       2.060550947584e-12       4.292198185406e-13      -2.274578090781e-15 
  177       6.972142498392e-10       1.156351416023e-13      -5.094600954836e-12       1.356709611852e-15       2.026083835390e-12       4.238493235803e-13      -2.222843136243e-15 
  178       7.004650604732e-10       1.141766227245e-13      -5.002066965025e-12       1.373936067032e-15       1.992368735602e-12       4.186041944871e-13      -2.172290154511e-15 
  179       7.036561480996e-10       1.127302910083e-13      -4.905833619000e-12       1.391290635735e-15       1.959396308496e-12       4.134792922642e-13      -2.122816735778e-15 
  180       7.067864951994e-10       1.112999645833e-13      -4.805912499591e-12       1.408772712653e-15       1.927155111416e-12       4.084689632799e-13      -2.074313402131e-15 
  181       7.098550777558e-10       1.098895795735e-13      -4.702317686626e-12       1.426381650401e-15       1.895631559480e-12       4.035670303965e-13      -2.026663494788e-15 
  182       7.128608651643e-10       1.085031913823e-13      -4.595065794753e-12       1.444116758944e-15       1.864809886292e-12       3.987667840997e-13      -1.979743061343e-15 
  183       7.158028201428e-10       1.071449759778e-13      -4.484176011281e-12       1.461977305016e-15       1.834672104646e-12       3.940609736278e-13      -1.933420743006e-15 
  184       7.186798986425e-10       1.058192311777e-13      -4.369670134006e-12       1.479962511540e-15       1.805197967241e-12       3.894417981009e-13      -1.887557661846e-15 
  185       7.214910497572e-10       1.045303779351e-13      -4.251572609043e-12       1.498071557057e-15       1.776364927381e-12       3.849008976502e-13      -1.842007308031e-15 
  186       7.242352156344e-10       1.032829616229e-13      -4.129910568655e-12       1.516303575139e-15       1.748148099690e-12       3.804293445471e-13      -1.796615427071e-15 
  187       7.269113313850e-10       1.020816533195e-13      -4.004713869090e-12       1.534657653818e-15       1.720520220820e-12       3.760176343325e-13      -1.751219907061e-15 
  188       7.295183249936e-10       1.009312510937e-13      -3.876015128407e-12       1.553132835006e-15       1.693451610156e-12       3.716556769461e-13      -1.705650665918e-15 
  189       7.320551172291e-10       9.983668129018e-14      -3.743849764308e-12       1.571728113916e-15       1.666910130527e-12       3.673327878555e-13      -1.659729538630e-15 
  190       7.345206215544e-10       9.880299981427e-14      -3.608256031972e-12       1.590442438484e-15       1.640861148914e-12       3.630376791853e-13      -1.613270164490e-15 
  191       7.369138174734e-10       9.783518284048e-14      -3.469272825149e-12       1.609274709567e-15       1.615274380699e-12       3.587608138315e-13      -1.566118903664e-15 
  192       7.392339769016e-10       9.693747872657e-14      -3.326932816424e-12       1.628223782736e-15       1.590145077631e-12       3.545016834911e-13      -1.518281249403e-15 
  193       7.414804546411e-10       9.611400984978e-14      -3.181268874055e-12       1.647288465504e-15       1.565474357148e-12       3.502620607229e-13      -1.469804702507e-15 
  194       7.436526166212e-10       9.536897940432e-14      -3.032316282743e-12       1.666467515994e-15       1.541262445108e-12       3.460436839239e-13      -1.420738616050e-15 
  195       7.457498400482e-10       9.470667199753e-14      -2.880112774140e-12       1.685759642363e-15       1.517508659012e-12       3.418482561913e-13      -1.371134216873e-15 
  196       7.477715135565e-10       9.413145424599e-14      -2.724698557367e-12       1.705163502227e-15       1.494211391249e-12       3.376774441831e-13      -1.321044627091e-15 
  197       7.497170373590e-10       9.364777537161e-14      -2.566116349521e-12       1.724677702084e-15       1.471368092318e-12       3.335328769807e-13      -1.270524885586e-15 
  198       7.515858233974e-10       9.326016779777e-14      -2.404411406192e-12       1.744300796742e-15       1.448975254069e-12       3.294161449495e-13      -1.219631969514e-15 
  199       7.533772954932e-10       9.297324774543e-14      -2.239631551968e-12       1.764031288740e-15       1.427028392932e-12       3.253287986010e-13      -1.168424815798e-15 
  200       7.550908894978e-10       9.279171582923e-14      -2.071827210954e-12       1.783867627775e-15       1.405522033154e-12       3.212723474538e-13      -1.116964342633e-15 
  201       7.567260534433e-10       9.272035765361e-14      -1.901051437282e-12       1.803808210127e-15       1.384449690026e-12       3.172482588955e-13      -1.065313470986e-15 
  202       7.582822476929e-10       9.276404440893e-14      -1.727359945618e-12       1.823851378080e-15       1.363803853123e-12       3.132579570442e-13      -1.013537146092e-15 
  203       7.597589450916e-10       9.292773346758e-14      -1.550811141683e-12       1.843995419350e-15       1.343575969533e-12       3.093028216097e-13      -9.617023589568e-16 
  204       7.611556311165e-10       9.321646898009e-14      -1.371466152757e-12       1.864238566510e-15       1.323756427090e-12       3.053841867552e-13      -9.098781678577e-16 
  205       7.624718040277e-10       9.363538247125e-14      -1.189388858195e-12       1.884578996411e-15       1.304334537609e-12       3.015033399588e-13      -8.581357198413e-16 
  206       7.637069750184e-10       9.418969343622e-14      -1.004645919940e-12       1.905014829611e-15       1.285298520121e-12       2.976615208750e-13      -8.065482722250e-16 
  207       7.648606683657e-10       9.488470993664e-14      -8.173068130314e-13       1.925544129796e-15       1.266635484099e-12       2.938599201961e-13      -7.551912140963e-16 
  208       7.659324215812e-10       9.572582919677e-14      -6.274438561197e-13       1.946164903206e-15       1.248331412700e-12       2.900996785139e-13      -7.041420878129e-16 
  209       7.669217855614e-10       9.671853819955e-14      -4.351322419777e-13       1.966875098060e-15       1.230371145991e-12       2.863818851809e-13      -6.534806105030e-16 
  210       7.678283247381e-10       9.786841428278e-14      -2.404500680128e-13       1.987672603980e-15       1.212738364188e-12       2.827075771722e-13      -6.032886955647e-16 
  211       7.686516172295e-10       9.918112573518e-14      -4.347836677868e-14       2.008555251417e-15       1.195415570884e-12       2.790777379466e-13      -5.536504741666e-16 
  212       7.693912549900e-10       1.006624323925e-13       1.556988635123e-13       2.029520811074e-15       1.178384076285e-12       2.754932963085e-13      -5.046523167474e-16 
  213       7.700468820177e-10       1.023178544071e-13       3.569989702911e-13       2.050567065017e-15       1.161627644443e-12       2.719550749740e-13      -4.563671490732e-16 
  214       7.706183115329e-10       1.041516524377e-13       5.603539677063e-13       2.071692026553e-15       1.145143743713e-12       2.684636347699e-13      -4.088061776579e-16 
  215       7.711054170067e-10       1.061677797125e-13       7.656980565696e-13       2.092893734097e-15       1.128933023989e-12       2.650194177086e-13      -3.619639444205e-16 
  216       7.715080950657e-10       1.083702073902e-13       9.729633444256e-13       2.114170180433e-15       1.112995713900e-12       2.616227950746e-13      -3.158337194100e-16 
  217       7.718262657420e-10       1.107629242828e-13       1.182079826470e-12       2.135519312328e-15       1.097331613695e-12       2.582740661533e-13      -2.704074809596e-16 
  218       7.720598727245e-10       1.133499365780e-13       1.392975366467e-12       2.156939030147e-15       1.081940088122e-12       2.549734569604e-13      -2.256758958399e-16 
  219       7.722088836091e-10       1.161352675619e-13       1.605575677670e-12       2.178427187466e-15       1.066820059303e-12       2.517211189707e-13      -1.816282994126e-16 
  220       7.722732901498e-10       1.191229573411e-13       1.819804303737e-12       2.199981590681e-15       1.051969999617e-12       2.485171278473e-13      -1.382526757839e-16 
  221       7.722531085093e-10       1.223170625660e-13       2.035582599651e-12       2.221599998628e-15       1.037387924578e-12       2.453614821710e-13      -9.553563795834e-17 
  222       7.721483795099e-10       1.257216561527e-13       2.252829712638e-12       2.243280122192e-15       1.023071385713e-12       2.422541021688e-13      -5.346240799191e-17 
  223       7.719591688839e-10       1.293408270056e-13       2.471462563083e-12       2.265019623921e-15       1.009017463443e-12       2.391948284436e-13      -1.201679714597e-17 
  224       7.716855675245e-10       1.331786797403e-13       2.691395825452e-12       2.286816117641e-15       9.952227599591e-13       2.361834207027e-13       2.881881395938e-17 
  225       7.713276917366e-10       1.372393344060e-13       2.912541909208e-12       2.308667168066e-15       9.816833921046e-13       2.332195564875e-13       6.906349519171e-17 
  226       7.708856834875e-10       1.415269262077e-13       3.134810939729e-12       2.330570290415e-15       9.683949842528e-13       2.303028299021e-13       1.087377867527e-16 
  227       7.703597106575e-10       1.460456052292e-13       3.358110739229e-12       2.352522950024e-15       9.553526611858e-13       2.274327503428e-13       1.478637190247e-16 
  228       7.697499672906e-10       1.507995361555e-13       3.582346807673e-12       2.374522561957e-15       9.425510409743e-13       2.246087412267e-13       1.864648324170e-16 
  229       7.690566738457e-10       1.557928979951e-13       3.807422303696e-12       2.396566490625e-15       9.299842278559e-13       2.218301387213e-13       2.245661972124e-16 
  230       7.682800774466e-10       1.610298838029e-13       4.033238025523e-12       2.418652049391e-15       9.176458051147e-13       2.190961904734e-13       2.621944334137e-16 
  231       7.674204521333e-10       1.665147004026e-13       4.259692391887e-12       2.440776500192e-15       9.055288279603e-13       2.164060543382e-13       2.993777305901e-16 
  232       7.664780991125e-10       1.722515681090e-13       4.486681422947e-12       2.462937053147e-15       8.936258164066e-13       2.137587971080e-13       3.361458677235e-16 
  233       7.654533470083e-10       1.782447204511e-13       4.714098721202e-12       2.485130866171e-15       8.819287481512e-13       2.111533932423e-13       3.725302330553e-16 
  234       7.643465521130e-10       1.844984038939e-13       4.941835452419e-12       2.507355044590e-15       8.704290514542e-13       2.085887235956e-13       4.085638439326e-16 
  235       7.631580986378e-10       1.910168775616e-13       5.169780326541e-12       2.529606640752e-15       8.591175980176e-13       2.060635741477e-13       4.442813666547e-16 
  236       7.618883989636e-10       1.978044129600e-13       5.397819578613e-12       2.551882653645e-15       8.479846958638e-13       2.035766347319e-13       4.797191363195e-16 
  237       7.605378938915e-10       2.048652936985e-13       5.625836949694e-12       2.574180028503e-15       8.370200822155e-13       2.011264977647e-13       5.149151766701e-16 
  238       7.591070473835e-10       2.122034238313e-13       5.853720342370e-12       2.596495810480e-15       8.262148981089e-13       1.987118919910e-13       5.499007121238e-16 
  239       7.575963299111e-10       2.198211271213e-13       6.081382274143e-12       2.618827616777e-15       8.155677597043e-13       1.963324020638e-13       5.846740922111e-16 
  240       7.560062345839e-10       2.277202744930e-13       6.308740626170e-12       2.641173192368e-15       8.050790409863e-13       1.939877900943e-13       6.192253258793e-16 
  241       7.543372828072e-10       2.359026677748e-13       6.535712075148e-12       2.663530258454e-15       7.947489221865e-13       1.916777637856e-13       6.535444491163e-16 
  242       7.525900245211e-10       2.443700385963e-13       6.762212088311e-12       2.685896512402e-15       7.845773868429e-13       1.894019756574e-13       6.876215268490e-16 
  243       7.507650384395e-10       2.531240472844e-13       6.988154918431e-12       2.708269627684e-15       7.745642188601e-13       1.871600222711e-13       7.214466548416e-16 
  244       7.488629322893e-10       2.621662817611e-13       7.213453598818e-12       2.730647253816e-15       7.647089995686e-13       1.849514434543e-13       7.550099615931e-16 
  245       7.468843430495e-10       2.714982564396e-13       7.438019938315e-12       2.753027016294e-15       7.550111047852e-13       1.827757215264e-13       7.883016102363e-16 
  246       7.448299371900e-10       2.811214111216e-13       7.661764516305e-12       2.775406516534e-15       7.454697018722e-13       1.806322805225e-13       8.213118004350e-16 
  247       7.427004109114e-10       2.910371098940e-13       7.884596677700e-12       2.797783331810e-15       7.360837467975e-13       1.785204854193e-13       8.540307702826e-16 
  248       7.404964903834e-10       3.012466400257e-13       8.106424527949e-12       2.820155015193e-15       7.268519811947e-13       1.764396413593e-13       8.864487982001e-16 
  249       7.382189319841e-10       3.117512108647e-13       8.327154928034e-12       2.842519095489e-15       7.177729294222e-13       1.743889928760e-13       9.185562048344e-16 
