# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  167       6.617687468026e-10       1.289175123554e-13      -5.840403232629e-12       0.000000000000e+00       2.405476818653e-12       4.837893513874e-13      -2.805599831510e-15 
  168       6.655769250662e-10       1.274915172398e-13      -5.785309706908e-12       0.000000000000e+00       2.363917347984e-12       4.771475290563e-13      -2.740657264127e-15 
  169       6.693365961622e-10       1.260437462477e-13      -5.726510986941e-12       0.000000000000e+00       2.323250693714e-12       4.706508112903e-13      -2.676937948602e-15 
  170       6.730462524614e-10       1.245774458315e-13      -5.663999310783e-12       0.000000000000e+00       2.283413837734e-12       4.643006467479e-13      -2.614682029427e-15 
  171       6.767044521073e-10       1.230958969569e-13      -5.597768500778e-12       0.000000000000e+00       2.244351330412e-12       4.580977394988e-13      -2.554086238682e-15 
  172       6.803101239028e-10       1.216021136505e-13      -5.527811752397e-12       0.000000000000e+00       2.206054912574e-12       4.520407215245e-13      -2.495144763757e-15 
  173       6.838622870136e-10       1.200991224470e-13      -5.454123738338e-12       0.000000000000e+00       2.168527036971e-12       4.461273553522e-13      -2.437795235576e-15 
  174       6.873599544480e-10       1.185900594032e-13      -5.376701357419e-12       0.000000000000e+00       2.131768289172e-12       4.403549420990e-13      -2.381968893501e-15 
  175       6.908021329641e-10       1.170781713934e-13      -5.295543772401e-12       0.000000000000e+00       2.095777348267e-12       4.347203126005e-13      -2.327590472579e-15 
  176       6.941878229762e-10       1.155668174038e-13      -5.210652447809e-12       0.000000000000e+00       2.060550947584e-12       4.292198185406e-13      -2.274578090781e-15 
  177       6.975160184621e-10       1.140594698272e-13      -5.122031187758e-12       0.000000000000e+00       2.026083835390e-12       4.238493235803e-13      -2.222843136243e-15 
  178       7.007857068698e-10       1.125597157577e-13      -5.029686173772e-12       0.000000000000e+00       1.992368735602e-12       4.186041944871e-13      -2.172290154511e-15 
  179       7.039958690238e-10       1.110712582854e-13      -4.933626002611e-12       0.000000000000e+00       1.959396308496e-12       4.134792922642e-13      -2.122816735778e-15 
  180       7.071454790327e-10       1.095979177914e-13      -4.833861724091e-12       0.000000000000e+00       1.927155111416e-12       4.084689632799e-13      -2.074313402131e-15 
  181       7.102335041953e-10       1.081436332417e-13      -4.730406878908e-12       0.000000000000e+00       1.895631559480e-12       4.035670303965e-13      -2.026663494788e-15 
  182       7.132589049078e-10       1.067124634830e-13      -4.623277536463e-12       0.000000000000e+00       1.864809886292e-12       3.987667840997e-13      -1.979743061343e-15 
  183       7.162206345706e-10       1.053085885363e-13      -4.512492332681e-12       0.000000000000e+00       1.834672104646e-12       3.940609736278e-13      -1.933420743006e-15 
  184       7.191176394950e-10       1.039363108925e-13      -4.398072507837e-12       0.000000000000e+00       1.805197967241e-12       3.894417981009e-13      -1.887557661846e-15 
  185       7.219488588100e-10       1.026000568066e-13      -4.280041944379e-12       0.000000000000e+00       1.776364927381e-12       3.849008976502e-13      -1.842007308031e-15 
  186       7.247132243691e-10       1.013043775923e-13      -4.158427204749e-12       0.000000000000e+00       1.748148099690e-12       3.804293445471e-13      -1.796615427071e-15 
  187       7.274096606572e-10       1.000539509172e-13      -4.033257569207e-12       0.000000000000e+00       1.720520220820e-12       3.760176343325e-13      -1.751219907061e-15 
  188       7.300370846974e-10       9.885358209702e-14      -3.904565073655e-12       0.000000000000e+00       1.693451610156e-12       3.716556769461e-13      -1.705650665918e-15 
  189       7.325944059577e-10       9.770820539060e-14      -3.772384547458e-12       0.000000000000e+00       1.666910130527e-12       3.673327878555e-13      -1.659729538630e-15 
  190       7.350805262578e-10       9.662288529441e-14      -3.636753651270e-12       0.000000000000e+00       1.640861148914e-12       3.630376791853e-13      -1.613270164490e-15 
  191       7.374944137179e-10       9.560260840269e-14      -3.497710709946e-12       0.000000000000e+00       1.615274380699e-12       3.587608138315e-13      -1.566118903664e-15 
  192       7.398353309922e-10       9.465163885405e-14      -3.355287950944e-12       0.000000000000e+00       1.590145077631e-12       3.545016834911e-13      -1.518281249403e-15 
  193       7.421026240146e-10       9.377411691910e-14      -3.209517830390e-12       0.000000000000e+00       1.565474357148e-12       3.502620607229e-13      -1.469804702507e-15 
  194       7.442956496447e-10       9.297426469276e-14      -3.060435222773e-12       0.000000000000e+00       1.541262445108e-12       3.460436839239e-13      -1.420738616050e-15 
  195       7.464137758165e-10       9.225638670354e-14      -2.908077451556e-12       0.000000000000e+00       1.517508659012e-12       3.418482561913e-13      -1.371134216873e-15 
  196       7.484563816877e-10       9.162487052295e-14      -2.752484319784e-12       0.000000000000e+00       1.494211391249e-12       3.376774441831e-13      -1.321044627091e-15 
  197       7.504228577889e-10       9.108418737491e-14      -2.593698140691e-12       0.000000000000e+00       1.471368092318e-12       3.335328769807e-13      -1.270524885586e-15 
  198       7.523126061726e-10       9.063889274505e-14      -2.431763768308e-12       0.000000000000e+00       1.448975254069e-12       3.294161449495e-13      -1.219631969514e-15 
  199       7.541250405622e-10       9.029362699017e-14      -2.266728628070e-12       0.000000000000e+00       1.427028392932e-12       3.253287986010e-13      -1.168424815798e-15 
  200       7.558595865011e-10       9.005311594754e-14      -2.098642747429e-12       0.000000000000e+00       1.405522033154e-12       3.212723474538e-13      -1.116964342633e-15 
  201       7.575156815020e-10       8.992217154432e-14      -1.927558786455e-12       0.000000000000e+00       1.384449690026e-12       3.172482588955e-13      -1.065313470986e-15 
  202       7.590927751958e-10       8.990569240692e-14      -1.753532068447e-12       0.000000000000e+00       1.363803853123e-12       3.132579570442e-13      -1.013537146092e-15 
  203       7.605903294807e-10       9.000866447037e-14      -1.576620610544e-12       0.000000000000e+00       1.343575969533e-12       3.093028216097e-13      -9.617023589568e-16 
  204       7.620078186714e-10       9.023616158772e-14      -1.396885154328e-12       0.000000000000e+00       1.323756427090e-12       3.053841867552e-13      -9.098781678577e-16 
  205       7.633447296480e-10       9.059334613937e-14      -1.214389196435e-12       0.000000000000e+00       1.304334537609e-12       3.015033399588e-13      -8.581357198413e-16 
  206       7.646005620054e-10       9.108546964250e-14      -1.029199019161e-12       0.000000000000e+00       1.285298520121e-12       2.976615208750e-13      -8.065482722250e-16 
  207       7.657748282019e-10       9.171787336038e-14      -8.413837210731e-13       0.000000000000e+00       1.266635484099e-12       2.938599201961e-13      -7.551912140963e-16 
  208       7.668670537089e-10       9.249598891182e-14      -6.510152476137e-13       0.000000000000e+00       1.248331412700e-12       2.900996785139e-13      -7.041420878129e-16 
  209       7.678767771596e-10       9.342533888049e-14      -4.581684217111e-13       0.000000000000e+00       1.230371145991e-12       2.863818851809e-13      -6.534806105030e-16 
  210       7.688035504980e-10       9.451153742429e-14      -2.629209743869e-13       0.000000000000e+00       1.212738364188e-12       2.827075771722e-13      -6.032886955647e-16 
  211       7.696469391284e-10       9.576029088477e-14      -6.535357536315e-14       0.000000000000e+00       1.195415570884e-12       2.790777379466e-13      -5.536504741666e-16 
  212       7.704065220640e-10       9.717739839649e-14       1.344501363285e-13       0.000000000000e+00       1.178384076285e-12       2.754932963085e-13      -5.046523167474e-16 
  213       7.710819306202e-10       9.876842085419e-14       3.364078247539e-13       0.000000000000e+00       1.161627644443e-12       2.719550749740e-13      -4.563671490732e-16 
  214       7.716729670891e-10       1.005376616836e-13       5.404516587410e-13       0.000000000000e+00       1.145143743713e-12       2.684636347699e-13      -4.088061776579e-16 
  215       7.721794943709e-10       1.024891183885e-13       7.465159429822e-13       0.000000000000e+00       1.128933023989e-12       2.650194177086e-13      -3.619639444205e-16 
  216       7.726013983990e-10       1.046268077442e-13       9.545328759818e-13       0.000000000000e+00       1.112995713900e-12       2.616227950746e-13      -3.158337194100e-16 
  217       7.729385883910e-10       1.069547655345e-13       1.164432530776e-12       0.000000000000e+00       1.097331613695e-12       2.582740661533e-13      -2.704074809596e-16 
  218       7.731909970990e-10       1.094770462876e-13       1.376142835653e-12       0.000000000000e+00       1.081940088122e-12       2.549734569604e-13      -2.256758958399e-16 
  219       7.733585810603e-10       1.121977230126e-13       1.589589554875e-12       0.000000000000e+00       1.066820059303e-12       2.517211189707e-13      -1.816282994126e-16 
  220       7.734413208478e-10       1.151208869354e-13       1.804696269394e-12       0.000000000000e+00       1.051969999617e-12       2.485171278473e-13      -1.382526757839e-16 
  221       7.734392213207e-10       1.182506472356e-13       2.021384357577e-12       0.000000000000e+00       1.037387924578e-12       2.453614821710e-13      -9.553563795834e-17 
  222       7.733523118751e-10       1.215911307821e-13       2.239572975924e-12       0.000000000000e+00       1.023071385713e-12       2.422541021688e-13      -5.346240799191e-17 
  223       7.731806466945e-10       1.251464818700e-13       2.459179039787e-12       0.000000000000e+00       1.009017463443e-12       2.391948284436e-13      -1.201679714597e-17 
  224       7.729243050002e-10       1.289208619564e-13       2.680117204093e-12       0.000000000000e+00       9.952227599591e-13       2.361834207027e-13       2.881881395938e-17 
  225       7.725833913022e-10       1.329184493970e-13       2.902299844062e-12       0.000000000000e+00       9.816833921046e-13       2.332195564875e-13       6.906349519171e-17 
  226       7.721580356494e-10       1.371434391825e-13       3.125637035929e-12       0.000000000000e+00       9.683949842528e-13       2.303028299021e-13       1.087377867527e-16 
  227       7.716483938805e-10       1.416000426743e-13       3.350036537660e-12       0.000000000000e+00       9.553526611858e-13       2.274327503428e-13       1.478637190247e-16 
  228       7.710546478742e-10       1.462924873414e-13       3.575403769678e-12       0.000000000000e+00       9.425510409743e-13       2.246087412267e-13       1.864648324170e-16 
  229       7.703770058002e-10       1.512250164965e-13       3.801641795582e-12       0.000000000000e+00       9.299842278559e-13       2.218301387213e-13       2.245661972124e-16 
  230       7.696157023693e-10       1.564018890320e-13       4.028651302861e-12       0.000000000000e+00       9.176458051147e-13       2.190961904734e-13       2.621944334137e-16 
  231       7.687709990844e-10       1.618273791567e-13       4.256330583624e-12       0.000000000000e+00       9.055288279603e-13       2.164060543382e-13       2.993777305901e-16 
  232       7.678431844905e-10       1.675057761320e-13       4.484575515312e-12       0.000000000000e+00       8.936258164066e-13       2.137587971080e-13       3.361458677235e-16 
  233       7.668325744259e-10       1.734413840080e-13       4.713279541423e-12       0.000000000000e+00       8.819287481512e-13       2.111533932423e-13       3.725302330553e-16 
  234       7.657395122724e-10       1.796385213599e-13       4.942333652229e-12       0.000000000000e+00       8.704290514542e-13       2.085887235956e-13       4.085638439326e-16 
  235       7.645643692059e-10       1.861015210242e-13       5.171626365500e-12       0.000000000000e+00       8.591175980176e-13       2.060635741477e-13       4.442813666547e-16 
  236       7.633075444469e-10       1.928347298353e-13       5.401043707220e-12       0.000000000000e+00       8.479846958638e-13       2.035766347319e-13       4.797191363195e-16 
  237       7.619694655114e-10       1.998425083613e-13       5.630469192310e-12       0.000000000000e+00       8.370200822155e-13       2.011264977647e-13       5.149151766701e-16 
  238       7.605505837971e-10       2.071288361683e-13       5.859790460072e-12       0.000000000000e+00       8.262148981089e-13       1.987118919910e-13       5.499007121238e-16 
  239       7.590513605298e-10       2.146961016205e-13       6.088919666455e-12       0.000000000000e+00       8.155677597043e-13       1.963324020638e-13       5.846740922111e-16 
  240       7.574722804515e-10       2.225462382504e-13       6.317774289829e-12       0.000000000000e+00       8.050790409863e-13       1.939877900943e-13       6.192253258793e-16 
  241       7.558138566477e-10       2.306811115471e-13       6.546270582166e-12       0.000000000000e+00       7.947489221865e-13       1.916777637856e-13       6.535444491163e-16 
  242       7.540766307875e-10       2.391025178603e-13       6.774323563801e-12       0.000000000000e+00       7.845773868429e-13       1.894019756574e-13       6.876215268490e-16 
  243       7.522611733646e-10       2.478121833047e-13       7.001847018183e-12       0.000000000000e+00       7.745642188601e-13       1.871600222711e-13       7.214466548416e-16 
  244       7.503680839381e-10       2.568117626635e-13       7.228753486644e-12       0.000000000000e+00       7.647089995686e-13       1.849514434543e-13       7.550099615931e-16 
  245       7.483979913730e-10       2.661028382933e-13       7.454954263151e-12       0.000000000000e+00       7.550111047852e-13       1.827757215264e-13       7.883016102363e-16 
  246       7.463515540810e-10       2.756869190276e-13       7.680359389068e-12       0.000000000000e+00       7.454697018722e-13       1.806322805225e-13       8.213118004350e-16 
  247       7.442294602615e-10       2.855654390811e-13       7.904877647918e-12       0.000000000000e+00       7.360837467975e-13       1.785204854193e-13       8.540307702826e-16 
  248       7.420324281419e-10       2.957397569537e-13       8.128416560136e-12       0.000000000000e+00       7.268519811947e-13       1.764396413593e-13       8.864487982001e-16 
  249       7.397612062184e-10       3.062111543346e-13       8.350882377833e-12       0.000000000000e+00       7.177729294222e-13       1.743889928760e-13       9.185562048344e-16 
