t,E_tot,E_x,E_y,proj_bx
1.59500000e+02,4.30080000e-08,9.46456816e-09,3.35434318e-08,2.01506017e-06
1.60000000e+02,4.30080000e-08,9.49410737e-09,3.35138926e-08,2.01303456e-06
1.60500000e+02,4.30080000e-08,9.52382436e-09,3.34841756e-08,2.01096914e-06
1.61000000e+02,4.30080000e-08,9.55369630e-09,3.34543037e-08,2.00886428e-06
1.61500000e+02,4.30080000e-08,9.58370042e-09,3.34242996e-08,2.00672035e-06
1.62000000e+02,4.30080000e-08,9.61381404e-09,3.33941860e-08,2.00453769e-06
1.62500000e+02,4.30080000e-08,9.64401456e-09,3.33639854e-08,2.00231667e-06
1.63000000e+02,4.30080000e-08,9.67427949e-09,3.33337205e-08,2.00005766e-06
1.63500000e+02,4.30080000e-08,9.70458643e-09,3.33034136e-08,1.99776103e-06
1.64000000e+02,4.30080000e-08,9.73491310e-09,3.32730869e-08,1.99542714e-06
1.64500000e+02,4.30080000e-08,9.76523731e-09,3.32427627e-08,1.99305637e-06
1.65000000e+02,4.30080000e-08,9.79553702e-09,3.32124630e-08,1.99064910e-06
1.65500000e+02,4.30080000e-08,9.82579030e-09,3.31822097e-08,1.98820568e-06
1.66000000e+02,4.30080000e-08,9.85597536e-09,3.31520246e-08,1.98572651e-06
1.66500000e+02,4.30080000e-08,9.88607053e-09,3.31219295e-08,1.98321197e-06
1.67000000e+02,4.30080000e-08,9.91605430e-09,3.30919457e-08,1.98066243e-06
1.67500000e+02,4.30080000e-08,9.94590530e-09,3.30620947e-08,1.97807828e-06
1.68000000e+02,4.30080000e-08,9.97560234e-09,3.30323977e-08,1.97545990e-06
1.68500000e+02,4.30080000e-08,1.00051243e-08,3.30028756e-08,1.97280768e-06
1.69000000e+02,4.30080000e-08,1.00344505e-08,3.29735495e-08,1.97012201e-06
1.69500000e+02,4.30080000e-08,1.00635600e-08,3.29444400e-08,1.96740328e-06
1.70000000e+02,4.30080000e-08,1.00924323e-08,3.29155677e-08,1.96465188e-06
1.70500000e+02,4.30080000e-08,1.01210472e-08,3.28869528e-08,1.96186820e-06
1.71000000e+02,4.30080000e-08,1.01493844e-08,3.28586156e-08,1.95905265e-06
1.71500000e+02,4.30080000e-08,1.01774240e-08,3.28305760e-08,1.95620561e-06
1.72000000e+02,4.30080000e-08,1.02051462e-08,3.28028538e-08,1.95332749e-06
1.72500000e+02,4.30080000e-08,1.02325315e-08,3.27754685e-08,1.95041869e-06
1.73000000e+02,4.30080000e-08,1.02595605e-08,3.27484395e-08,1.94747961e-06
1.73500000e+02,4.30080000e-08,1.02862141e-08,3.27217859e-08,1.94451066e-06
1.74000000e+02,4.30080000e-08,1.03124734e-08,3.26955266e-08,1.94151223e-06
1.74500000e+02,4.30080000e-08,1.03383196e-08,3.26696804e-08,1.93848474e-06
1.75000000e+02,4.30080000e-08,1.03637344e-08,3.26442656e-08,1.93542859e-06
1.75500000e+02,4.30080000e-08,1.03886995e-08,3.26193005e-08,1.93234420e-06
1.76000000e+02,4.30080000e-08,1.04131969e-08,3.25948031e-08,1.92923197e-06
1.76500000e+02,4.30080000e-08,1.04372089e-08,3.25707911e-08,1.92609233e-06
1.77000000e+02,4.30080000e-08,1.04607180e-08,3.25472820e-08,1.92292567e-06
1.77500000e+02,4.30080000e-08,1.04837070e-08,3.25242930e-08,1.91973243e-06
1.78000000e+02,4.30080000e-08,1.05061589e-08,3.25018411e-08,1.91651301e-06
1.78500000e+02,4.30080000e-08,1.05280571e-08,3.24799429e-08,1.91326783e-06
1.79000000e+02,4.30080000e-08,1.05493850e-08,3.24586150e-08,1.90999732e-06
