t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
6.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.33794135e-09,3.19587025e-14,-6.71132752e-13,0.00000000e+00,0.00000000e+00,2.19931352e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.38702871e-09,3.24286830e-14,-6.81002342e-13,0.00000000e+00,0.00000000e+00,2.26447482e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.43611606e-09,3.28986635e-14,-6.90871933e-13,0.00000000e+00,0.00000000e+00,2.33058738e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.48520342e-09,3.33686439e-14,-7.00741522e-13,0.00000000e+00,0.00000000e+00,2.39765120e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.53429077e-09,3.38386244e-14,-7.10611112e-13,0.00000000e+00,0.00000000e+00,2.46566627e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.58337812e-09,3.43086048e-14,-7.20480701e-13,0.00000000e+00,0.00000000e+00,2.53463261e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.63246548e-09,3.47785852e-14,-7.30350290e-13,0.00000000e+00,0.00000000e+00,2.60455020e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.68155283e-09,3.52485656e-14,-7.40219878e-13,0.00000000e+00,0.00000000e+00,2.67541905e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.73064018e-09,3.57185460e-14,-7.50089466e-13,0.00000000e+00,0.00000000e+00,2.74723916e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.77972753e-09,3.61885263e-14,-7.59959053e-13,0.00000000e+00,0.00000000e+00,2.82001052e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
