t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,P_eta_left,P_eta_right,P_eta_total,Tau_vx,Tau_vy,Tau_bx,Tau_by
1.80300000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.84986691e-08,8.47161655e-13,-1.77903948e-11,0.00000000e+00,0.00000000e+00,1.54597768e-16,0.00000000e+00,5.07904741e-28,8.04621963e-19,8.04621963e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.80400000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.85477469e-08,8.47631281e-13,-1.78002569e-11,0.00000000e+00,0.00000000e+00,1.54769283e-16,0.00000000e+00,5.08396723e-28,8.05514633e-19,8.05514632e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.80500000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.85968247e-08,8.48100907e-13,-1.78101191e-11,0.00000000e+00,0.00000000e+00,1.54940893e-16,0.00000000e+00,5.09298809e-28,8.06407797e-19,8.06407796e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.80600000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.86459025e-08,8.48570533e-13,-1.78199812e-11,0.00000000e+00,0.00000000e+00,1.55112598e-16,0.00000000e+00,5.10253482e-28,8.07301456e-19,8.07301455e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.80700000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.86949802e-08,8.49040158e-13,-1.78298433e-11,0.00000000e+00,0.00000000e+00,1.55284398e-16,0.00000000e+00,5.10854881e-28,8.08195609e-19,8.08195609e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.80800000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.87440580e-08,8.49509783e-13,-1.78397054e-11,0.00000000e+00,0.00000000e+00,1.55456293e-16,0.00000000e+00,5.11350508e-28,8.09090257e-19,8.09090257e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.80900000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.87931357e-08,8.49979407e-13,-1.78495675e-11,0.00000000e+00,0.00000000e+00,1.55628284e-16,0.00000000e+00,5.12002576e-28,8.09985400e-19,8.09985400e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81000000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.88422135e-08,8.50449031e-13,-1.78594297e-11,0.00000000e+00,0.00000000e+00,1.55800369e-16,0.00000000e+00,5.12799148e-28,8.10881038e-19,8.10881037e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81100000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.88912912e-08,8.50918655e-13,-1.78692917e-11,0.00000000e+00,0.00000000e+00,1.55972549e-16,0.00000000e+00,5.13472435e-28,8.11777170e-19,8.11777170e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81200000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.89403689e-08,8.51388278e-13,-1.78791538e-11,0.00000000e+00,0.00000000e+00,1.56144825e-16,0.00000000e+00,5.14537370e-28,8.12673797e-19,8.12673797e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81300000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.89894466e-08,8.51857901e-13,-1.78890159e-11,0.00000000e+00,0.00000000e+00,1.56317195e-16,0.00000000e+00,5.15334152e-28,8.13570919e-19,8.13570918e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81400000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.90385243e-08,8.52327523e-13,-1.78988780e-11,0.00000000e+00,0.00000000e+00,1.56489660e-16,0.00000000e+00,5.16214443e-28,8.14468535e-19,8.14468535e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81500000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.90876020e-08,8.52797145e-13,-1.79087400e-11,0.00000000e+00,0.00000000e+00,1.56662221e-16,0.00000000e+00,5.17029830e-28,8.15366647e-19,8.15366646e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81600000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.91366797e-08,8.53266767e-13,-1.79186021e-11,0.00000000e+00,0.00000000e+00,1.56834876e-16,0.00000000e+00,5.17810373e-28,8.16265252e-19,8.16265252e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81700000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.91857573e-08,8.53736388e-13,-1.79284641e-11,0.00000000e+00,0.00000000e+00,1.57007627e-16,0.00000000e+00,5.18343146e-28,8.17164353e-19,8.17164352e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81800000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.92348350e-08,8.54206009e-13,-1.79383262e-11,0.00000000e+00,0.00000000e+00,1.57180473e-16,0.00000000e+00,5.19214199e-28,8.18063948e-19,8.18063948e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.81900000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.92839126e-08,8.54675629e-13,-1.79481882e-11,0.00000000e+00,0.00000000e+00,1.57353413e-16,0.00000000e+00,5.20018866e-28,8.18964038e-19,8.18964038e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82000000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.93329903e-08,8.55145249e-13,-1.79580502e-11,0.00000000e+00,0.00000000e+00,1.57526449e-16,0.00000000e+00,5.20898870e-28,8.19864623e-19,8.19864622e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82100000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.93820679e-08,8.55614869e-13,-1.79679122e-11,0.00000000e+00,0.00000000e+00,1.57699580e-16,0.00000000e+00,5.21401339e-28,8.20765702e-19,8.20765702e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82200000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.94311455e-08,8.56084488e-13,-1.79777742e-11,0.00000000e+00,0.00000000e+00,1.57872806e-16,0.00000000e+00,5.22254520e-28,8.21667276e-19,8.21667276e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82300000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.94802231e-08,8.56554107e-13,-1.79876362e-11,0.00000000e+00,0.00000000e+00,1.58046127e-16,0.00000000e+00,5.23118298e-28,8.22569345e-19,8.22569345e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82400000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.95293007e-08,8.57023725e-13,-1.79974982e-11,0.00000000e+00,0.00000000e+00,1.58219543e-16,0.00000000e+00,5.23706638e-28,8.23471909e-19,8.23471908e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82500000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.95783783e-08,8.57493343e-13,-1.80073602e-11,0.00000000e+00,0.00000000e+00,1.58393054e-16,0.00000000e+00,5.24437481e-28,8.24374967e-19,8.24374966e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82600000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.96274558e-08,8.57962961e-13,-1.80172222e-11,0.00000000e+00,0.00000000e+00,1.58566660e-16,0.00000000e+00,5.25254697e-28,8.25278520e-19,8.25278519e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82700000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.96765334e-08,8.58432578e-13,-1.80270841e-11,0.00000000e+00,0.00000000e+00,1.58740361e-16,0.00000000e+00,5.25997935e-28,8.26182567e-19,8.26182567e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82800000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.97256109e-08,8.58902195e-13,-1.80369461e-11,0.00000000e+00,0.00000000e+00,1.58914157e-16,0.00000000e+00,5.26845463e-28,8.27087110e-19,8.27087109e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.82900000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.97746885e-08,8.59371812e-13,-1.80468080e-11,0.00000000e+00,0.00000000e+00,1.59088049e-16,0.00000000e+00,5.27457445e-28,8.27992147e-19,8.27992146e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83000000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.98237660e-08,8.59841428e-13,-1.80566700e-11,0.00000000e+00,0.00000000e+00,1.59262035e-16,0.00000000e+00,5.28209589e-28,8.28897678e-19,8.28897678e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83100000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.98728435e-08,8.60311043e-13,-1.80665319e-11,0.00000000e+00,0.00000000e+00,1.59436116e-16,0.00000000e+00,5.29150197e-28,8.29803705e-19,8.29803704e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83200000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.99219210e-08,8.60780659e-13,-1.80763938e-11,0.00000000e+00,0.00000000e+00,1.59610293e-16,0.00000000e+00,5.30053144e-28,8.30710226e-19,8.30710225e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83300000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,8.99709985e-08,8.61250274e-13,-1.80862557e-11,0.00000000e+00,0.00000000e+00,1.59784564e-16,0.00000000e+00,5.30842678e-28,8.31617242e-19,8.31617241e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83400000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.00200760e-08,8.61719888e-13,-1.80961176e-11,0.00000000e+00,0.00000000e+00,1.59958930e-16,0.00000000e+00,5.31607098e-28,8.32524752e-19,8.32524752e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83500000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.00691535e-08,8.62189502e-13,-1.81059795e-11,0.00000000e+00,0.00000000e+00,1.60133392e-16,0.00000000e+00,5.32677202e-28,8.33432758e-19,8.33432757e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83600000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.01182309e-08,8.62659116e-13,-1.81158414e-11,0.00000000e+00,0.00000000e+00,1.60307949e-16,0.00000000e+00,5.33159217e-28,8.34341258e-19,8.34341257e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83700000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.01673084e-08,8.63128729e-13,-1.81257033e-11,0.00000000e+00,0.00000000e+00,1.60482600e-16,0.00000000e+00,5.33833001e-28,8.35250252e-19,8.35250252e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83800000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.02163858e-08,8.63598342e-13,-1.81355652e-11,0.00000000e+00,0.00000000e+00,1.60657347e-16,0.00000000e+00,5.34467429e-28,8.36159741e-19,8.36159741e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83900000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.02654633e-08,8.64067955e-13,-1.81454270e-11,0.00000000e+00,0.00000000e+00,1.60832189e-16,0.00000000e+00,5.34943927e-28,8.37069725e-19,8.37069725e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84000000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.03145407e-08,8.64537567e-13,-1.81552889e-11,0.00000000e+00,0.00000000e+00,1.61007125e-16,0.00000000e+00,5.35815561e-28,8.37980204e-19,8.37980204e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84100000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.03636181e-08,8.65007178e-13,-1.81651507e-11,0.00000000e+00,0.00000000e+00,1.61182157e-16,0.00000000e+00,5.36975473e-28,8.38891178e-19,8.38891177e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84200000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.04126955e-08,8.65476790e-13,-1.81750126e-11,0.00000000e+00,0.00000000e+00,1.61357284e-16,0.00000000e+00,5.37799629e-28,8.39802646e-19,8.39802645e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84300000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.04617729e-08,8.65946401e-13,-1.81848744e-11,0.00000000e+00,0.00000000e+00,1.61532506e-16,0.00000000e+00,5.38559534e-28,8.40714608e-19,8.40714608e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84400000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.05108503e-08,8.66416011e-13,-1.81947362e-11,0.00000000e+00,0.00000000e+00,1.61707823e-16,0.00000000e+00,5.39252405e-28,8.41627066e-19,8.41627065e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84500000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.05599276e-08,8.66885621e-13,-1.82045980e-11,0.00000000e+00,0.00000000e+00,1.61883235e-16,0.00000000e+00,5.39802441e-28,8.42540018e-19,8.42540018e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84600000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.06090050e-08,8.67355231e-13,-1.82144598e-11,0.00000000e+00,0.00000000e+00,1.62058742e-16,0.00000000e+00,5.40631540e-28,8.43453465e-19,8.43453465e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84700000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.06580823e-08,8.67824840e-13,-1.82243216e-11,0.00000000e+00,0.00000000e+00,1.62234344e-16,0.00000000e+00,5.41608057e-28,8.44367407e-19,8.44367406e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84800000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.07071597e-08,8.68294449e-13,-1.82341834e-11,0.00000000e+00,0.00000000e+00,1.62410041e-16,0.00000000e+00,5.41817304e-28,8.45281843e-19,8.45281842e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.84900000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.07562370e-08,8.68764058e-13,-1.82440452e-11,0.00000000e+00,0.00000000e+00,1.62585834e-16,0.00000000e+00,5.42341413e-28,8.46196774e-19,8.46196773e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85000000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.08053143e-08,8.69233666e-13,-1.82539070e-11,0.00000000e+00,0.00000000e+00,1.62761721e-16,0.00000000e+00,5.43724098e-28,8.47112200e-19,8.47112199e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85100000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.08543916e-08,8.69703273e-13,-1.82637687e-11,0.00000000e+00,0.00000000e+00,1.62937703e-16,0.00000000e+00,5.44927356e-28,8.48028120e-19,8.48028119e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85200000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.09034689e-08,8.70172881e-13,-1.82736305e-11,0.00000000e+00,0.00000000e+00,1.63113781e-16,0.00000000e+00,5.45793214e-28,8.48944535e-19,8.48944534e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85300000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.09525462e-08,8.70642488e-13,-1.82834922e-11,0.00000000e+00,0.00000000e+00,1.63289953e-16,0.00000000e+00,5.46425143e-28,8.49861445e-19,8.49861444e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85400000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.10016235e-08,8.71112094e-13,-1.82933540e-11,0.00000000e+00,0.00000000e+00,1.63466220e-16,0.00000000e+00,5.47458481e-28,8.50778849e-19,8.50778849e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85500000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.10507007e-08,8.71581700e-13,-1.83032157e-11,0.00000000e+00,0.00000000e+00,1.63642583e-16,0.00000000e+00,5.48208375e-28,8.51696748e-19,8.51696748e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85600000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.10997780e-08,8.72051306e-13,-1.83130774e-11,0.00000000e+00,0.00000000e+00,1.63819041e-16,0.00000000e+00,5.49211410e-28,8.52615142e-19,8.52615142e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85700000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.11488552e-08,8.72520911e-13,-1.83229391e-11,0.00000000e+00,0.00000000e+00,1.63995593e-16,0.00000000e+00,5.50270681e-28,8.53534031e-19,8.53534030e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85800000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.11979324e-08,8.72990516e-13,-1.83328008e-11,0.00000000e+00,0.00000000e+00,1.64172241e-16,0.00000000e+00,5.50699288e-28,8.54453414e-19,8.54453413e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.85900000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.12470097e-08,8.73460120e-13,-1.83426625e-11,0.00000000e+00,0.00000000e+00,1.64348984e-16,0.00000000e+00,5.51578242e-28,8.55373292e-19,8.55373291e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86000000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.12960869e-08,8.73929725e-13,-1.83525242e-11,0.00000000e+00,0.00000000e+00,1.64525821e-16,0.00000000e+00,5.52770305e-28,8.56293664e-19,8.56293664e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86100000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.13451641e-08,8.74399328e-13,-1.83623859e-11,0.00000000e+00,0.00000000e+00,1.64702754e-16,0.00000000e+00,5.53686943e-28,8.57214531e-19,8.57214531e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86200000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.13942413e-08,8.74868931e-13,-1.83722476e-11,0.00000000e+00,0.00000000e+00,1.64879782e-16,0.00000000e+00,5.54548026e-28,8.58135893e-19,8.58135893e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86300000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.14433184e-08,8.75338534e-13,-1.83821092e-11,0.00000000e+00,0.00000000e+00,1.65056905e-16,0.00000000e+00,5.55196325e-28,8.59057750e-19,8.59057749e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86400000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.14923956e-08,8.75808137e-13,-1.83919709e-11,0.00000000e+00,0.00000000e+00,1.65234123e-16,0.00000000e+00,5.56115235e-28,8.59980101e-19,8.59980101e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86500000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.15414728e-08,8.76277739e-13,-1.84018325e-11,0.00000000e+00,0.00000000e+00,1.65411436e-16,0.00000000e+00,5.56981562e-28,8.60902947e-19,8.60902947e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86600000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.15905499e-08,8.76747340e-13,-1.84116942e-11,0.00000000e+00,0.00000000e+00,1.65588844e-16,0.00000000e+00,5.57867797e-28,8.61826288e-19,8.61826287e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86700000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.16396270e-08,8.77216942e-13,-1.84215558e-11,0.00000000e+00,0.00000000e+00,1.65766347e-16,0.00000000e+00,5.58931744e-28,8.62750123e-19,8.62750123e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86800000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.16887042e-08,8.77686543e-13,-1.84314174e-11,0.00000000e+00,0.00000000e+00,1.65943945e-16,0.00000000e+00,5.59526080e-28,8.63674453e-19,8.63674453e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.86900000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.17377813e-08,8.78156143e-13,-1.84412790e-11,0.00000000e+00,0.00000000e+00,1.66121638e-16,0.00000000e+00,5.60832905e-28,8.64599278e-19,8.64599278e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87000000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.17868584e-08,8.78625743e-13,-1.84511406e-11,0.00000000e+00,0.00000000e+00,1.66299427e-16,0.00000000e+00,5.61958575e-28,8.65524598e-19,8.65524597e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87100000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.18359355e-08,8.79095343e-13,-1.84610022e-11,0.00000000e+00,0.00000000e+00,1.66477310e-16,0.00000000e+00,5.62843729e-28,8.66450412e-19,8.66450411e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87200000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.18850125e-08,8.79564942e-13,-1.84708638e-11,0.00000000e+00,0.00000000e+00,1.66655288e-16,0.00000000e+00,5.63535535e-28,8.67376721e-19,8.67376720e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87300000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.19340896e-08,8.80034541e-13,-1.84807254e-11,0.00000000e+00,0.00000000e+00,1.66833362e-16,0.00000000e+00,5.63762391e-28,8.68303524e-19,8.68303523e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87400000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.19831667e-08,8.80504139e-13,-1.84905869e-11,0.00000000e+00,0.00000000e+00,1.67011530e-16,0.00000000e+00,5.64061595e-28,8.69230822e-19,8.69230822e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87500000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.20322437e-08,8.80973737e-13,-1.85004485e-11,0.00000000e+00,0.00000000e+00,1.67189793e-16,0.00000000e+00,5.64958233e-28,8.70158615e-19,8.70158615e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87600000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.20813207e-08,8.81443335e-13,-1.85103100e-11,0.00000000e+00,0.00000000e+00,1.67368152e-16,0.00000000e+00,5.65473715e-28,8.71086903e-19,8.71086902e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87700000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.21303978e-08,8.81912932e-13,-1.85201716e-11,0.00000000e+00,0.00000000e+00,1.67546606e-16,0.00000000e+00,5.66493396e-28,8.72015685e-19,8.72015684e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87800000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.21794748e-08,8.82382529e-13,-1.85300331e-11,0.00000000e+00,0.00000000e+00,1.67725154e-16,0.00000000e+00,5.66966745e-28,8.72944962e-19,8.72944961e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.87900000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.22285518e-08,8.82852125e-13,-1.85398946e-11,0.00000000e+00,0.00000000e+00,1.67903798e-16,0.00000000e+00,5.67637264e-28,8.73874733e-19,8.73874733e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.88000000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.22776288e-08,8.83321721e-13,-1.85497561e-11,0.00000000e+00,0.00000000e+00,1.68082536e-16,0.00000000e+00,5.68692510e-28,8.74805000e-19,8.74804999e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.88100000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.23267058e-08,8.83791317e-13,-1.85596176e-11,0.00000000e+00,0.00000000e+00,1.68261370e-16,0.00000000e+00,5.69478959e-28,8.75735760e-19,8.75735760e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.88200000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.23757827e-08,8.84260912e-13,-1.85694791e-11,0.00000000e+00,0.00000000e+00,1.68440299e-16,0.00000000e+00,5.70085789e-28,8.76667016e-19,8.76667015e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.88300000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.24248597e-08,8.84730506e-13,-1.85793406e-11,0.00000000e+00,0.00000000e+00,1.68619323e-16,0.00000000e+00,5.70819261e-28,8.77598766e-19,8.77598766e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.88400000e+00,4.30079999e-08,4.30079999e-08,0.00000000e+00,9.24739366e-08,8.85200101e-13,-1.85892021e-11,0.00000000e+00,0.00000000e+00,1.68798442e-16,0.00000000e+00,5.71522737e-28,8.78531011e-19,8.78531011e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
